"","match.id","series.id","duration..s.","mode","map","team","win.","score","player","kills","deaths","X...","k.d","kills.per.10min","deaths.per.10min","player.score","player.spm","damage.dealt","event"
"447","ExcelerateGG_Splyce_Hacienda_SND_2","exsplyce",NA,"Search & Destroy","Hacienda","Splyce","W",6,"Aqua",8,7,1,1.14,NA,NA,1175,NA,2436,"Vegas"
"448","ExcelerateGG_Splyce_Hacienda_SND_2","exsplyce",NA,"Search & Destroy","Hacienda","Splyce","W",6,"Jurd",10,5,5,2,NA,NA,1725,NA,1544,"Vegas"
"449","ExcelerateGG_Splyce_Hacienda_SND_2","exsplyce",NA,"Search & Destroy","Hacienda","ExcelerateGG","L",3,"FA5TBALLA",6,8,-2,0.75,NA,NA,850,NA,1041,"Vegas"
"450","ExcelerateGG_Splyce_Hacienda_SND_2","exsplyce",NA,"Search & Destroy","Hacienda","ExcelerateGG","L",3,"Beehzy",4,6,-2,0.67,NA,NA,550,NA,1285,"Vegas"
"451","Team Envy_ExcelerateGG_Gridlock_Control_3","exnv",940,"Control","Gridlock","Team Envy","W",3,"Silly",14,20,-6,0.7,8.94,12.77,2585,165,3906,"Vegas"
"452","Team Envy_ExcelerateGG_Gridlock_Control_3","exnv",940,"Control","Gridlock","ExcelerateGG","L",1,"ProFeeZy",18,23,-5,0.78,11.49,14.68,2400,153.19,3692,"Vegas"
"453","Team Envy_ExcelerateGG_Gridlock_Control_3","exnv",940,"Control","Gridlock","Team Envy","W",3,"Assault",15,15,0,1,9.57,9.57,2675,170.74,3580,"Vegas"
"454","Team Envy_ExcelerateGG_Gridlock_Control_3","exnv",940,"Control","Gridlock","ExcelerateGG","L",1,"Beehzy",17,25,-8,0.68,10.85,15.96,2450,156.38,4248,"Vegas"
"455","Team Envy_ExcelerateGG_Gridlock_Control_3","exnv",940,"Control","Gridlock","ExcelerateGG","L",1,"Believe",22,22,0,1,14.04,14.04,3270,208.72,5175,"Vegas"
"456","Team Envy_ExcelerateGG_Gridlock_Control_3","exnv",940,"Control","Gridlock","Team Envy","W",3,"Aches",25,19,6,1.32,15.96,12.13,3850,245.74,5668,"Vegas"
"457","Team Envy_ExcelerateGG_Gridlock_Control_3","exnv",940,"Control","Gridlock","Team Envy","W",3,"Huke",40,22,18,1.82,25.53,14.04,5700,363.83,7112,"Vegas"
"458","Team Envy_ExcelerateGG_Gridlock_Control_3","exnv",940,"Control","Gridlock","ExcelerateGG","L",1,"MRuiz",22,22,0,1,14.04,14.04,3275,209.04,5044,"Vegas"
"459","Team Envy_ExcelerateGG_Gridlock_Control_3","exnv",940,"Control","Gridlock","Team Envy","W",3,"Apathy",21,22,-1,0.95,13.4,14.04,4470,285.32,4160,"Vegas"
"460","Team Envy_ExcelerateGG_Gridlock_Control_3","exnv",940,"Control","Gridlock","ExcelerateGG","L",1,"FA5TBALLA",19,21,-2,0.9,12.13,13.4,3125,199.47,4743,"Vegas"
"461","Team Envy_ExcelerateGG_Gridlock_HP_1","exnv",593,"Hardpoint","Gridlock","Team Envy","W",250,"Huke",22,20,2,1.1,22.26,20.24,3140,317.71,4399,"Vegas"
"462","Team Envy_ExcelerateGG_Gridlock_HP_1","exnv",593,"Hardpoint","Gridlock","ExcelerateGG","L",162,"MRuiz",22,18,4,1.22,22.26,18.21,3210,324.79,4328,"Vegas"
"463","Team Envy_ExcelerateGG_Gridlock_HP_1","exnv",593,"Hardpoint","Gridlock","Team Envy","W",250,"Assault",27,14,13,1.93,27.32,14.17,4390,444.18,5361,"Vegas"
"464","Team Envy_ExcelerateGG_Gridlock_HP_1","exnv",593,"Hardpoint","Gridlock","ExcelerateGG","L",162,"ProFeeZy",13,20,-7,0.65,13.15,20.24,2160,218.55,3467,"Vegas"
"465","Team Envy_ExcelerateGG_Gridlock_HP_1","exnv",593,"Hardpoint","Gridlock","Team Envy","W",250,"Aches",20,21,-1,0.95,20.24,21.25,3280,331.87,4234,"Vegas"
"466","Team Envy_ExcelerateGG_Gridlock_HP_1","exnv",593,"Hardpoint","Gridlock","ExcelerateGG","L",162,"Beehzy",22,21,1,1.05,22.26,21.25,3180,321.75,4337,"Vegas"
"467","Team Envy_ExcelerateGG_Gridlock_HP_1","exnv",593,"Hardpoint","Gridlock","Team Envy","W",250,"Apathy",19,22,-3,0.86,19.22,22.26,3280,331.87,4104,"Vegas"
"468","Team Envy_ExcelerateGG_Gridlock_HP_1","exnv",593,"Hardpoint","Gridlock","Team Envy","W",250,"Silly",23,12,11,1.92,23.27,12.14,3775,381.96,4698,"Vegas"
"469","Team Envy_ExcelerateGG_Gridlock_HP_1","exnv",593,"Hardpoint","Gridlock","ExcelerateGG","L",162,"Believe",19,24,-5,0.79,19.22,24.28,2555,258.52,4012,"Vegas"
"470","Team Envy_ExcelerateGG_Gridlock_HP_1","exnv",593,"Hardpoint","Gridlock","ExcelerateGG","L",162,"FA5TBALLA",13,27,-14,0.48,13.15,27.32,1840,186.17,3435,"Vegas"
"471","Team Envy_ExcelerateGG_Gridlock_SND_2","exnv",NA,"Search & Destroy","Gridlock","ExcelerateGG","L",1,"FA5TBALLA",5,6,-1,0.83,NA,NA,600,NA,798,"Vegas"
"472","Team Envy_ExcelerateGG_Gridlock_SND_2","exnv",NA,"Search & Destroy","Gridlock","ExcelerateGG","L",1,"Beehzy",2,7,-5,0.29,NA,NA,475,NA,1119,"Vegas"
"473","Team Envy_ExcelerateGG_Gridlock_SND_2","exnv",NA,"Search & Destroy","Gridlock","Team Envy","W",6,"Apathy",2,4,-2,0.5,NA,NA,1000,NA,1093,"Vegas"
"474","Team Envy_ExcelerateGG_Gridlock_SND_2","exnv",NA,"Search & Destroy","Gridlock","Team Envy","W",6,"Silly",5,4,1,1.25,NA,NA,900,NA,677,"Vegas"
"475","Team Envy_ExcelerateGG_Gridlock_SND_2","exnv",NA,"Search & Destroy","Gridlock","ExcelerateGG","L",1,"MRuiz",3,7,-4,0.43,NA,NA,400,NA,893,"Vegas"
"476","Team Envy_ExcelerateGG_Gridlock_SND_2","exnv",NA,"Search & Destroy","Gridlock","ExcelerateGG","L",1,"Believe",3,7,-4,0.43,NA,NA,350,NA,567,"Vegas"
"477","Team Envy_ExcelerateGG_Gridlock_SND_2","exnv",NA,"Search & Destroy","Gridlock","ExcelerateGG","L",1,"ProFeeZy",3,6,-3,0.5,NA,NA,820,NA,669,"Vegas"
"478","Team Envy_ExcelerateGG_Gridlock_SND_2","exnv",NA,"Search & Destroy","Gridlock","Team Envy","W",6,"Huke",12,4,8,3,NA,NA,1700,NA,1891,"Vegas"
"479","Team Envy_ExcelerateGG_Gridlock_SND_2","exnv",NA,"Search & Destroy","Gridlock","Team Envy","W",6,"Aches",7,1,6,7,NA,NA,1250,NA,1028,"Vegas"
"480","Team Envy_ExcelerateGG_Gridlock_SND_2","exnv",NA,"Search & Destroy","Gridlock","Team Envy","W",6,"Assault",8,3,5,2.67,NA,NA,1450,NA,1437,"Vegas"
"481","FaZe Clan_Mazer Gaming_Frequency_Control_3","fazemazer",700,"Control","Frequency","Mazer Gaming","L",1,"Apox",13,19,-6,0.68,11.14,16.29,2485,213,3192,"Vegas"
"482","FaZe Clan_Mazer Gaming_Frequency_Control_3","fazemazer",700,"Control","Frequency","FaZe Clan","W",3,"Crowder",20,16,4,1.25,17.14,13.71,3315,284.14,4385,"Vegas"
"483","FaZe Clan_Mazer Gaming_Frequency_Control_3","fazemazer",700,"Control","Frequency","FaZe Clan","W",3,"Zoomaa",16,12,4,1.33,13.71,10.29,2510,215.14,2707,"Vegas"
"484","FaZe Clan_Mazer Gaming_Frequency_Control_3","fazemazer",700,"Control","Frequency","Mazer Gaming","L",1,"Zaptius",13,16,-3,0.81,11.14,13.71,2460,210.86,2541,"Vegas"
"485","FaZe Clan_Mazer Gaming_Frequency_Control_3","fazemazer",700,"Control","Frequency","Mazer Gaming","L",1,"Super",18,20,-2,0.9,15.43,17.14,2425,207.86,3943,"Vegas"
"486","FaZe Clan_Mazer Gaming_Frequency_Control_3","fazemazer",700,"Control","Frequency","Mazer Gaming","L",1,"TeddyRecks",15,16,-1,0.94,12.86,13.71,2220,190.29,3275,"Vegas"
"487","FaZe Clan_Mazer Gaming_Frequency_Control_3","fazemazer",700,"Control","Frequency","FaZe Clan","W",3,"Priestah",21,17,4,1.24,18,14.57,2750,235.71,4174,"Vegas"
"488","FaZe Clan_Mazer Gaming_Frequency_Control_3","fazemazer",700,"Control","Frequency","Mazer Gaming","L",1,"Ramby",17,18,-1,0.94,14.57,15.43,2850,244.29,3965,"Vegas"
"489","FaZe Clan_Mazer Gaming_Frequency_Control_3","fazemazer",700,"Control","Frequency","FaZe Clan","W",3,"Methodz",19,15,4,1.27,16.29,12.86,2925,250.71,4278,"Vegas"
"490","FaZe Clan_Mazer Gaming_Frequency_Control_3","fazemazer",700,"Control","Frequency","FaZe Clan","W",3,"Attach",16,16,0,1,13.71,13.71,2600,222.86,2781,"Vegas"
"491","FaZe Clan_Mazer Gaming_Frequency_HP_1","fazemazer",580,"Hardpoint","Frequency","Mazer Gaming","L",159,"Super",15,24,-9,0.62,15.52,24.83,2040,211.03,3138,"Vegas"
"492","FaZe Clan_Mazer Gaming_Frequency_HP_1","fazemazer",580,"Hardpoint","Frequency","Mazer Gaming","L",159,"Apox",16,21,-5,0.76,16.55,21.72,2345,242.59,4429,"Vegas"
"493","FaZe Clan_Mazer Gaming_Frequency_HP_1","fazemazer",580,"Hardpoint","Frequency","Mazer Gaming","L",159,"TeddyRecks",10,26,-16,0.38,10.34,26.9,2010,207.93,2964,"Vegas"
"494","FaZe Clan_Mazer Gaming_Frequency_HP_1","fazemazer",580,"Hardpoint","Frequency","Mazer Gaming","L",159,"Ramby",23,29,-6,0.79,23.79,30,3730,385.86,4493,"Vegas"
"495","FaZe Clan_Mazer Gaming_Frequency_HP_1","fazemazer",580,"Hardpoint","Frequency","FaZe Clan","W",250,"Methodz",29,19,10,1.53,30,19.66,4200,434.48,5197,"Vegas"
"496","FaZe Clan_Mazer Gaming_Frequency_HP_1","fazemazer",580,"Hardpoint","Frequency","FaZe Clan","W",250,"Priestah",29,21,8,1.38,30,21.72,4470,462.41,5289,"Vegas"
"497","FaZe Clan_Mazer Gaming_Frequency_HP_1","fazemazer",580,"Hardpoint","Frequency","FaZe Clan","W",250,"Attach",25,15,10,1.67,25.86,15.52,4020,415.86,4972,"Vegas"
"498","FaZe Clan_Mazer Gaming_Frequency_HP_1","fazemazer",580,"Hardpoint","Frequency","FaZe Clan","W",250,"Zoomaa",26,16,10,1.62,26.9,16.55,4195,433.97,4047,"Vegas"
"499","FaZe Clan_Mazer Gaming_Frequency_HP_1","fazemazer",580,"Hardpoint","Frequency","Mazer Gaming","L",159,"Zaptius",25,25,0,1,25.86,25.86,3690,381.72,4962,"Vegas"
"500","FaZe Clan_Mazer Gaming_Frequency_HP_1","fazemazer",580,"Hardpoint","Frequency","FaZe Clan","W",250,"Crowder",22,17,5,1.29,22.76,17.59,3320,343.45,4049,"Vegas"
"501","FaZe Clan_Mazer Gaming_Hacienda_SND_2","fazemazer",NA,"Search & Destroy","Hacienda","FaZe Clan","W",6,"Priestah",5,3,2,1.67,NA,NA,780,NA,1050,"Vegas"
"502","FaZe Clan_Mazer Gaming_Hacienda_SND_2","fazemazer",NA,"Search & Destroy","Hacienda","FaZe Clan","W",6,"Zoomaa",11,3,8,3.67,NA,NA,1625,NA,2056,"Vegas"
"503","FaZe Clan_Mazer Gaming_Hacienda_SND_2","fazemazer",NA,"Search & Destroy","Hacienda","FaZe Clan","W",6,"Attach",6,6,0,1,NA,NA,700,NA,1320,"Vegas"
"504","FaZe Clan_Mazer Gaming_Hacienda_SND_2","fazemazer",NA,"Search & Destroy","Hacienda","FaZe Clan","W",6,"Crowder",3,5,-2,0.6,NA,NA,845,NA,878,"Vegas"
"505","FaZe Clan_Mazer Gaming_Hacienda_SND_2","fazemazer",NA,"Search & Destroy","Hacienda","Mazer Gaming","L",2,"Super",3,7,-4,0.43,NA,NA,400,NA,982,"Vegas"
"506","FaZe Clan_Mazer Gaming_Hacienda_SND_2","fazemazer",NA,"Search & Destroy","Hacienda","Mazer Gaming","L",2,"Ramby",3,6,-3,0.5,NA,NA,675,NA,982,"Vegas"
"507","FaZe Clan_Mazer Gaming_Hacienda_SND_2","fazemazer",NA,"Search & Destroy","Hacienda","FaZe Clan","W",6,"Methodz",7,4,3,1.75,NA,NA,825,NA,1387,"Vegas"
"508","FaZe Clan_Mazer Gaming_Hacienda_SND_2","fazemazer",NA,"Search & Destroy","Hacienda","Mazer Gaming","L",2,"TeddyRecks",3,6,-3,0.5,NA,NA,670,NA,804,"Vegas"
"509","FaZe Clan_Mazer Gaming_Hacienda_SND_2","fazemazer",NA,"Search & Destroy","Hacienda","Mazer Gaming","L",2,"Zaptius",8,7,1,1.14,NA,NA,1075,NA,1775,"Vegas"
"510","FaZe Clan_Mazer Gaming_Hacienda_SND_2","fazemazer",NA,"Search & Destroy","Hacienda","Mazer Gaming","L",2,"Apox",4,6,-2,0.67,NA,NA,430,NA,792,"Vegas"
"511","FaZe Clan_Reciprocity__Control_3","fazerec",NA,"Control",NA,"Reciprocity","W",1,"Wuskin",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vegas"
"512","FaZe Clan_Reciprocity__Control_3","fazerec",NA,"Control",NA,"Reciprocity","W",1,"Zed",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vegas"
"513","FaZe Clan_Reciprocity__Control_3","fazerec",NA,"Control",NA,"Reciprocity","W",1,"Seany",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vegas"
"514","FaZe Clan_Reciprocity__Control_3","fazerec",NA,"Control",NA,"Reciprocity","W",1,"Tommey",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vegas"
"515","FaZe Clan_Reciprocity__Control_3","fazerec",NA,"Control",NA,"FaZe Clan","L",0,"Methodz",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vegas"
"516","FaZe Clan_Reciprocity__Control_3","fazerec",NA,"Control",NA,"Reciprocity","W",1,"Denz",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vegas"
"517","FaZe Clan_Reciprocity__Control_3","fazerec",NA,"Control",NA,"FaZe Clan","L",0,"Priestah",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vegas"
"518","FaZe Clan_Reciprocity__Control_3","fazerec",NA,"Control",NA,"FaZe Clan","L",0,"Zoomaa",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vegas"
"519","FaZe Clan_Reciprocity__Control_3","fazerec",NA,"Control",NA,"FaZe Clan","L",0,"Crowder",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vegas"
"520","FaZe Clan_Reciprocity__Control_3","fazerec",NA,"Control",NA,"FaZe Clan","L",0,"Attach",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vegas"
"521","FaZe Clan_Reciprocity__HP_1","fazerec",NA,"Hardpoint",NA,"FaZe Clan","W",1,"Priestah",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vegas"
"522","FaZe Clan_Reciprocity__HP_1","fazerec",NA,"Hardpoint",NA,"FaZe Clan","W",1,"Zoomaa",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vegas"
"523","FaZe Clan_Reciprocity__HP_1","fazerec",NA,"Hardpoint",NA,"FaZe Clan","W",1,"Methodz",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vegas"
"524","FaZe Clan_Reciprocity__HP_1","fazerec",NA,"Hardpoint",NA,"Reciprocity","L",0,"Denz",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vegas"
"525","FaZe Clan_Reciprocity__HP_1","fazerec",NA,"Hardpoint",NA,"Reciprocity","L",0,"Wuskin",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vegas"
"526","FaZe Clan_Reciprocity__HP_1","fazerec",NA,"Hardpoint",NA,"Reciprocity","L",0,"Zed",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vegas"
"527","FaZe Clan_Reciprocity__HP_1","fazerec",NA,"Hardpoint",NA,"Reciprocity","L",0,"Tommey",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vegas"
"528","FaZe Clan_Reciprocity__HP_1","fazerec",NA,"Hardpoint",NA,"Reciprocity","L",0,"Seany",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vegas"
"529","FaZe Clan_Reciprocity__HP_1","fazerec",NA,"Hardpoint",NA,"FaZe Clan","W",1,"Attach",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vegas"
"530","FaZe Clan_Reciprocity__HP_1","fazerec",NA,"Hardpoint",NA,"FaZe Clan","W",1,"Crowder",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vegas"
"531","FaZe Clan_Reciprocity__HP_4","fazerec",NA,"Hardpoint",NA,"FaZe Clan","L",0,"Attach",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vegas"
"532","FaZe Clan_Reciprocity__HP_4","fazerec",NA,"Hardpoint",NA,"FaZe Clan","L",0,"Crowder",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vegas"
"533","FaZe Clan_Reciprocity__HP_4","fazerec",NA,"Hardpoint",NA,"FaZe Clan","L",0,"Priestah",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vegas"
"534","FaZe Clan_Reciprocity__HP_4","fazerec",NA,"Hardpoint",NA,"FaZe Clan","L",0,"Zoomaa",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vegas"
"535","FaZe Clan_Reciprocity__HP_4","fazerec",NA,"Hardpoint",NA,"FaZe Clan","L",0,"Methodz",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vegas"
"536","FaZe Clan_Reciprocity__HP_4","fazerec",NA,"Hardpoint",NA,"Reciprocity","W",1,"Denz",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vegas"
"537","FaZe Clan_Reciprocity__HP_4","fazerec",NA,"Hardpoint",NA,"Reciprocity","W",1,"Seany",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vegas"
"538","FaZe Clan_Reciprocity__HP_4","fazerec",NA,"Hardpoint",NA,"Reciprocity","W",1,"Tommey",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vegas"
"539","FaZe Clan_Reciprocity__HP_4","fazerec",NA,"Hardpoint",NA,"Reciprocity","W",1,"Wuskin",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vegas"
"540","FaZe Clan_Reciprocity__HP_4","fazerec",NA,"Hardpoint",NA,"Reciprocity","W",1,"Zed",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vegas"
"541","FaZe Clan_Reciprocity__SND_2","fazerec",NA,"Search & Destroy",NA,"Reciprocity","L",0,"Seany",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vegas"
"542","FaZe Clan_Reciprocity__SND_2","fazerec",NA,"Search & Destroy",NA,"Reciprocity","L",0,"Tommey",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vegas"
"543","FaZe Clan_Reciprocity__SND_2","fazerec",NA,"Search & Destroy",NA,"FaZe Clan","W",1,"Priestah",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vegas"
"544","FaZe Clan_Reciprocity__SND_2","fazerec",NA,"Search & Destroy",NA,"FaZe Clan","W",1,"Zoomaa",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vegas"
"545","FaZe Clan_Reciprocity__SND_2","fazerec",NA,"Search & Destroy",NA,"FaZe Clan","W",1,"Attach",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vegas"
"546","FaZe Clan_Reciprocity__SND_2","fazerec",NA,"Search & Destroy",NA,"FaZe Clan","W",1,"Crowder",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vegas"
"547","FaZe Clan_Reciprocity__SND_2","fazerec",NA,"Search & Destroy",NA,"FaZe Clan","W",1,"Methodz",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vegas"
"548","FaZe Clan_Reciprocity__SND_2","fazerec",NA,"Search & Destroy",NA,"Reciprocity","L",0,"Denz",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vegas"
"549","FaZe Clan_Reciprocity__SND_2","fazerec",NA,"Search & Destroy",NA,"Reciprocity","L",0,"Wuskin",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vegas"
"550","FaZe Clan_Reciprocity__SND_2","fazerec",NA,"Search & Destroy",NA,"Reciprocity","L",0,"Zed",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vegas"
"551","FaZe Clan_Reciprocity__SND_5","fazerec",NA,"Search & Destroy",NA,"Reciprocity","W",1,"Zed",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vegas"
"552","FaZe Clan_Reciprocity__SND_5","fazerec",NA,"Search & Destroy",NA,"FaZe Clan","L",0,"Priestah",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vegas"
"553","FaZe Clan_Reciprocity__SND_5","fazerec",NA,"Search & Destroy",NA,"FaZe Clan","L",0,"Crowder",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vegas"
"554","FaZe Clan_Reciprocity__SND_5","fazerec",NA,"Search & Destroy",NA,"Reciprocity","W",1,"Denz",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vegas"
"555","FaZe Clan_Reciprocity__SND_5","fazerec",NA,"Search & Destroy",NA,"Reciprocity","W",1,"Wuskin",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vegas"
"556","FaZe Clan_Reciprocity__SND_5","fazerec",NA,"Search & Destroy",NA,"Reciprocity","W",1,"Tommey",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vegas"
"557","FaZe Clan_Reciprocity__SND_5","fazerec",NA,"Search & Destroy",NA,"FaZe Clan","L",0,"Attach",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vegas"
"558","FaZe Clan_Reciprocity__SND_5","fazerec",NA,"Search & Destroy",NA,"Reciprocity","W",1,"Seany",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vegas"
"559","FaZe Clan_Reciprocity__SND_5","fazerec",NA,"Search & Destroy",NA,"FaZe Clan","L",0,"Zoomaa",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vegas"
"560","FaZe Clan_Reciprocity__SND_5","fazerec",NA,"Search & Destroy",NA,"FaZe Clan","L",0,"Methodz",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vegas"
"561","FaZe Clan_Team Envy_Arsenal_HP_1","fazenv",548,"Hardpoint","Arsenal","FaZe Clan","W",250,"Attach",29,17,12,1.71,31.75,18.61,4300,470.8,5537,"Vegas"
"562","FaZe Clan_Team Envy_Arsenal_HP_1","fazenv",548,"Hardpoint","Arsenal","Team Envy","L",168,"Huke",21,24,-3,0.88,22.99,26.28,3605,394.71,4255,"Vegas"
"563","FaZe Clan_Team Envy_Arsenal_HP_1","fazenv",548,"Hardpoint","Arsenal","FaZe Clan","W",250,"Zoomaa",16,21,-5,0.76,17.52,22.99,2960,324.09,3802,"Vegas"
"564","FaZe Clan_Team Envy_Arsenal_HP_1","fazenv",548,"Hardpoint","Arsenal","Team Envy","L",168,"Apathy",17,24,-7,0.71,18.61,26.28,2620,286.86,4384,"Vegas"
"565","FaZe Clan_Team Envy_Arsenal_HP_1","fazenv",548,"Hardpoint","Arsenal","Team Envy","L",168,"Silly",13,22,-9,0.59,14.23,24.09,2280,249.64,3066,"Vegas"
"566","FaZe Clan_Team Envy_Arsenal_HP_1","fazenv",548,"Hardpoint","Arsenal","Team Envy","L",168,"Aches",20,21,-1,0.95,21.9,22.99,2345,256.75,4011,"Vegas"
"567","FaZe Clan_Team Envy_Arsenal_HP_1","fazenv",548,"Hardpoint","Arsenal","FaZe Clan","W",250,"Priestah",19,20,-1,0.95,20.8,21.9,2880,315.33,3979,"Vegas"
"568","FaZe Clan_Team Envy_Arsenal_HP_1","fazenv",548,"Hardpoint","Arsenal","Team Envy","L",168,"Assault",21,21,0,1,22.99,22.99,2900,317.52,4247,"Vegas"
"569","FaZe Clan_Team Envy_Arsenal_HP_1","fazenv",548,"Hardpoint","Arsenal","FaZe Clan","W",250,"Crowder",22,19,3,1.16,24.09,20.8,3400,372.26,4548,"Vegas"
"570","FaZe Clan_Team Envy_Arsenal_HP_1","fazenv",548,"Hardpoint","Arsenal","FaZe Clan","W",250,"Methodz",27,14,13,1.93,29.56,15.33,3730,408.39,4527,"Vegas"
"571","FaZe Clan_Team Envy_Arsenal_SND_5","fazenv",NA,"Search & Destroy","Arsenal","FaZe Clan","W",6,"Methodz",3,1,2,3,NA,NA,965,NA,1012,"Vegas"
"572","FaZe Clan_Team Envy_Arsenal_SND_5","fazenv",NA,"Search & Destroy","Arsenal","Team Envy","L",0,"Huke",2,6,-4,0.33,NA,NA,275,NA,618,"Vegas"
"573","FaZe Clan_Team Envy_Arsenal_SND_5","fazenv",NA,"Search & Destroy","Arsenal","Team Envy","L",0,"Apathy",2,6,-4,0.33,NA,NA,495,NA,433,"Vegas"
"574","FaZe Clan_Team Envy_Arsenal_SND_5","fazenv",NA,"Search & Destroy","Arsenal","Team Envy","L",0,"Aches",2,6,-4,0.33,NA,NA,425,NA,912,"Vegas"
"575","FaZe Clan_Team Envy_Arsenal_SND_5","fazenv",NA,"Search & Destroy","Arsenal","Team Envy","L",0,"Assault",6,6,0,1,NA,NA,760,NA,1500,"Vegas"
"576","FaZe Clan_Team Envy_Arsenal_SND_5","fazenv",NA,"Search & Destroy","Arsenal","Team Envy","L",0,"Silly",4,6,-2,0.67,NA,NA,645,NA,869,"Vegas"
"577","FaZe Clan_Team Envy_Arsenal_SND_5","fazenv",NA,"Search & Destroy","Arsenal","FaZe Clan","W",6,"Priestah",11,2,9,5.5,NA,NA,1210,NA,1832,"Vegas"
"578","FaZe Clan_Team Envy_Arsenal_SND_5","fazenv",NA,"Search & Destroy","Arsenal","FaZe Clan","W",6,"Zoomaa",6,3,3,2,NA,NA,855,NA,1164,"Vegas"
"579","FaZe Clan_Team Envy_Arsenal_SND_5","fazenv",NA,"Search & Destroy","Arsenal","FaZe Clan","W",6,"Attach",6,4,2,1.5,NA,NA,1050,NA,1376,"Vegas"
"580","FaZe Clan_Team Envy_Arsenal_SND_5","fazenv",NA,"Search & Destroy","Arsenal","FaZe Clan","W",6,"Crowder",5,5,0,1,NA,NA,965,NA,1012,"Vegas"
"581","FaZe Clan_Team Envy_Frequency_HP_4","fazenv",543,"Hardpoint","Frequency","Team Envy","W",250,"Assault",25,18,7,1.39,27.62,19.89,3520,388.95,5373,"Vegas"
"582","FaZe Clan_Team Envy_Frequency_HP_4","fazenv",543,"Hardpoint","Frequency","Team Envy","W",250,"Apathy",22,23,-1,0.96,24.31,25.41,3415,377.35,4661,"Vegas"
"583","FaZe Clan_Team Envy_Frequency_HP_4","fazenv",543,"Hardpoint","Frequency","FaZe Clan","L",122,"Methodz",20,20,0,1,22.1,22.1,3420,377.9,4208,"Vegas"
"584","FaZe Clan_Team Envy_Frequency_HP_4","fazenv",543,"Hardpoint","Frequency","Team Envy","W",250,"Huke",24,20,4,1.2,26.52,22.1,4265,471.27,5377,"Vegas"
"585","FaZe Clan_Team Envy_Frequency_HP_4","fazenv",543,"Hardpoint","Frequency","Team Envy","W",250,"Aches",32,17,15,1.88,35.36,18.78,4315,476.8,6268,"Vegas"
"586","FaZe Clan_Team Envy_Frequency_HP_4","fazenv",543,"Hardpoint","Frequency","FaZe Clan","L",122,"Crowder",20,23,-3,0.87,22.1,25.41,3240,358.01,4334,"Vegas"
"587","FaZe Clan_Team Envy_Frequency_HP_4","fazenv",543,"Hardpoint","Frequency","FaZe Clan","L",122,"Attach",21,23,-2,0.91,23.2,25.41,2775,306.63,5020,"Vegas"
